taxi_id,trip_start_time,trip_end_time,payment_type,trip_miles,fare,tips,trip_total
388656404cbfd0b1858c6a4d402ec4d2a2b5aba4,2023-03-01 00:30:00.000000 UTC,2023-03-01 00:45:00.000000 UTC,Credit Card,17.35,42.75,14.18,61.43
c6bf357ddd3d1727c959801dd0a709d91ed51b9d,2023-03-01 00:30:00.000000 UTC,2023-03-01 00:45:00.000000 UTC,Credit Card,10.3,26.25,7.65,37.9
46f315ad3acaab7f2d28ee821da930f1b1f9bb62,2023-03-01 00:30:00.000000 UTC,2023-03-01 00:45:00.000000 UTC,Credit Card,15.79,39.75,8.85,53.1
697941fe89918f21398267acd2f48ceb1b17969b,2023-03-01 00:30:00.000000 UTC,2023-03-01 00:45:00.000000 UTC,Credit Card,13.46,33.75,7.75,46.5
a38ada3df5b5eaa3f738aa77a5cbd301fd27780d,2023-03-01 00:30:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Mobile,13.36,33.75,5.74,43.99
539126ae4bbd98b36b122c89df01398144f77c8b,2023-03-01 00:30:00.000000 UTC,2023-03-01 00:45:00.000000 UTC,Credit Card,3.68,11.75,2.0,18.25
26495d45510d4307336ae345654b7faace4ab1c6,2023-03-01 00:30:00.000000 UTC,2023-03-01 01:15:00.000000 UTC,Credit Card,34.78,82.25,19.31,148.06
14fb3bc4ed655bb09331b747a5d459c265bb17ac,2023-03-01 00:30:00.000000 UTC,2023-03-01 00:45:00.000000 UTC,Unknown,0.5,25.5,0.0,25.5
104cfc5fd6e6c4451e67bd6133e01963f1b7d7cd,2023-03-01 00:30:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Credit Card,0.7,32.75,9.3,46.05
3adf9faf0d2fc1b75aa267c3831b4f8bca288693,2023-03-01 00:30:00.000000 UTC,2023-03-01 00:45:00.000000 UTC,Unknown,0.3,16.5,0.0,16.5
feaddbbe63cf24eae06b79f3ab897f6caa97660b,2023-03-01 00:30:00.000000 UTC,2023-03-01 00:45:00.000000 UTC,Credit Card,7.74,20.75,0.0,27.25
7ca65ebb6dbfdee65114206efd31d7c874f70b66,2023-03-01 00:30:00.000000 UTC,2023-03-01 00:45:00.000000 UTC,Credit Card,8.94,24.75,4.0,45.25
103c9ca9935b3e4e18fc88b518ebc143b4759b55,2023-03-01 00:30:00.000000 UTC,2023-03-01 00:45:00.000000 UTC,Prcard,13.95,34.75,0.0,34.75
56d43cd6764f42aa874a58adfd99c278e7c74f37,2023-03-01 00:30:00.000000 UTC,2023-03-01 00:45:00.000000 UTC,Credit Card,8.6,22.75,7.06,35.31
0ff68effc048ac936ec72e69370384bd16f2132b,2023-03-01 00:30:00.000000 UTC,2023-03-01 00:45:00.000000 UTC,Cash,11.63,30.75,0.0,34.75
079f6247564a32509861799460124f70bf431e67,2023-03-01 00:30:00.000000 UTC,2023-03-01 00:30:00.000000 UTC,Credit Card,0.83,5.75,3.0,11.25
1d864a38b4a46c0b11ddaf1d56a6bc0db12d7027,2023-03-01 00:30:00.000000 UTC,2023-03-01 00:45:00.000000 UTC,Mobile,5.11,14.22,3.32,17.54
a0588eff2fcb27dc5ebc16963062067cef360384,2023-03-01 00:30:00.000000 UTC,2023-03-01 00:30:00.000000 UTC,Credit Card,0.63,5.0,3.0,8.5
2f859c5b61e67f6877cd0a9936861a044a3f4488,2023-03-01 00:30:00.000000 UTC,2023-03-01 00:45:00.000000 UTC,Credit Card,14.94,37.75,8.45,50.7
1fa700c07a1c8827d98f9c46f084296ac1a01e5d,2023-03-01 00:30:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Credit Card,16.2,40.0,7.0,73.0
6892fa4d52106ccd6216a3aa697e638ae62a88b8,2023-03-01 00:30:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Credit Card,18.2,45.0,5.0,54.0
3c1f613b7691c462a3890d8d572d2f7c4b3930e3,2023-03-01 00:30:00.000000 UTC,2023-03-01 00:45:00.000000 UTC,Credit Card,9.2,25.0,4.5,33.5
8025d025d89378d11af512f89f15749d0acfeb72,2023-03-01 00:30:00.000000 UTC,2023-03-01 00:30:00.000000 UTC,Cash,0.0,7.0,0.0,7.0
bf202b825939f6e020baae0c4664ecaf1681749a,2023-03-01 00:45:00.000000 UTC,2023-03-01 01:15:00.000000 UTC,Cash,0.5,22.0,0.0,27.0
6b8d17b460e9e45b716a237b6f2613ae86499309,2023-03-01 00:45:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Credit Card,13.02,32.75,7.45,44.7
f057e85fb0044a0cb05d82a77be5102df4a35f41,2023-03-01 00:45:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Credit Card,10.3,26.75,5.0,35.75
5669618f49dd427e5f0028760477d35338ba3bbf,2023-03-01 00:45:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Credit Card,7.3,19.75,4.85,28.6
d72ce46c8787add4ee5b24ae3c4b6c7db55daf26,2023-03-01 00:45:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Credit Card,0.45,5.0,3.0,11.5
b2123491fc6c517d613054d9d1b692876ed7d242,2023-03-01 00:45:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Credit Card,1.0,43.25,9.55,56.8
e778206545e0bd59f5f99a62e02d6b9ccb923a76,2023-03-01 00:45:00.000000 UTC,2023-03-01 00:45:00.000000 UTC,Credit Card,0.0,4.5,3.0,9.0
fd4623986d9b14cfc25bc584f947ede41693770c,2023-03-01 00:45:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Credit Card,0.7,32.25,7.35,43.6
1bd7a0dd9262d942c2c1e453762f980e58e9b1ee,2023-03-01 00:45:00.000000 UTC,2023-03-01 00:45:00.000000 UTC,Cash,0.42,4.5,0.0,6.0
ae6dec1365b53addafcdf3f561cccb0aae87f36f,2023-03-01 00:45:00.000000 UTC,2023-03-01 00:45:00.000000 UTC,Cash,0.4,4.75,0.0,8.75
65c4f82e8dcbea962ce48564fdf54c977d3ca46b,2023-03-01 00:45:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Cash,6.06,17.0,0.0,21.5
325d908166bb2a817b4ac25da7692e119032fe8e,2023-03-01 00:45:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Prcard,3.72,12.75,0.0,12.75
3c71fcba0e30d95f0c32be12155bbb6cfe8bbf30,2023-03-01 00:45:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Cash,0.0,14.0,0.0,18.0
1189bbe3bfe1807b0c9ca92f367bae9ec3dff2db,2023-03-01 00:45:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Credit Card,10.22,26.5,6.4,38.4
ed7e39ff266cd8b7d817379dbb59d8a460d65d69,2023-03-01 00:45:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Cash,4.71,15.5,0.0,15.5
120247c85f1641d832ab666717dbb355da738a14,2023-03-01 00:45:00.000000 UTC,2023-03-01 01:15:00.000000 UTC,Cash,15.82,40.0,0.0,46.0
b2c53e2469dfbac28c5c661c1ddde9b82d09cbee,2023-03-01 00:45:00.000000 UTC,2023-03-01 00:45:00.000000 UTC,Credit Card,5.28,15.25,4.35,26.1
84cdbc1bd294e8a299a74c183a0ff78ac10993bb,2023-03-01 00:45:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Cash,12.96,33.25,0.0,55.75
3ecd9df16a5097baa325be3559b3a9724b14395b,2023-03-01 00:45:00.000000 UTC,2023-03-01 01:30:00.000000 UTC,Cash,15.3,45.0,0.0,50.0
87c9ed656b4945ee9d5d157cdc6e8b488bd8858e,2023-03-01 00:45:00.000000 UTC,2023-03-01 00:45:00.000000 UTC,Cash,0.01,3.25,0.0,3.25
6e9746c7a93d28f1de8a4320f16a71ed24185190,2023-03-01 00:45:00.000000 UTC,2023-03-01 01:15:00.000000 UTC,Unknown,0.6,29.0,0.0,29.0
f99f8f588e188e92ccfaface4850a6184fa3433d,2023-03-01 00:45:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Cash,14.5,36.0,0.0,36.0
42f41e9a526104ffc9383808f6516aeb92d55444,2023-03-01 00:45:00.000000 UTC,2023-03-01 01:15:00.000000 UTC,Credit Card,15.9,39.5,0.0,43.5
8177591c7a9a8e7af318fb4f504e9f4e8aac1d03,2023-03-01 00:45:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Cash,2.74,13.5,0.0,13.5
000b10df01d0eb3b5d5e2edfd183b18c37306d71,2023-03-01 00:45:00.000000 UTC,2023-03-01 00:45:00.000000 UTC,Mobile,0.0,10.0,2.26,12.26
16a2fdb76715278cecdb2d94e10b70cc8be31e8f,2023-03-01 00:45:00.000000 UTC,2023-03-01 00:45:00.000000 UTC,Cash,0.0,4.25,0.0,4.25
cad0bc0ad6b0dedf1c3c28fdc23e38c0205d9ddb,2023-03-01 00:45:00.000000 UTC,2023-03-01 00:45:00.000000 UTC,Cash,2.6,9.25,0.0,9.25
79c6d5d65c6d328786cc6f48e771cb19932d888b,2023-03-01 00:45:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Credit Card,15.7,39.0,8.7,51.7
5afe895dc01422870a87eb7edcb063893c89c111,2023-03-01 00:45:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Prcard,15.9,39.25,0.0,39.25
1f9f815fcd71dda80190735e604a970382389943,2023-03-01 00:45:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Credit Card,1.0,41.5,11.75,58.25
fd84f09485227c3701dda7008b7d53f9b09fe8b2,2023-03-01 00:45:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Cash,0.58,4.75,0.0,4.75
2a2eace406b730738d6e007a0dae27c0398b26a9,2023-03-01 00:45:00.000000 UTC,2023-03-01 01:15:00.000000 UTC,Cash,5.4,17.5,0.0,17.5
654d43b92869cf781d0036abc242155ade863794,2023-03-01 00:45:00.000000 UTC,2023-03-01 01:15:00.000000 UTC,Credit Card,17.56,43.0,5.0,54.5
a5accaf465b27ef10a1f41640211b24d9468bdca,2023-03-01 00:45:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Credit Card,5.7,29.0,6.5,39.5
90df38a89b9c4a88937c158b6aea899dee63aa22,2023-03-01 00:45:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Unknown,0.1,10.75,0.0,10.75
d89ac5b8902920ee549081acbb565f3727910300,2023-03-01 00:45:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Cash,12.5,31.5,0.0,36.0
e1daf978d5d882efaedbbb43438251252cc9691c,2023-03-01 00:45:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Credit Card,16.2,40.25,9.55,56.8
7d16baa7d99ac5e89c34a74b544958b30154efc7,2023-03-01 00:45:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Credit Card,16.8,40.75,9.05,53.8
debb2b370946f1da4b8eb0e8bd5351f2a6e7b3f7,2023-03-01 01:00:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Credit Card,3.22,11.75,2.0,14.25
63d9c45f62010a6d0b5a985e80b1008ec506503a,2023-03-01 01:00:00.000000 UTC,2023-03-01 01:30:00.000000 UTC,Cash,0.0,41.5,0.0,46.5
e9b2db2d69b85793e4b2741a169c8a29abb4ab83,2023-03-01 01:00:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Credit Card,0.63,5.25,2.0,9.75
7b61183085338ae85a26b83e2abf71564debbb7a,2023-03-01 01:00:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Credit Card,0.4,20.75,5.55,32.8
865f1e53fbcafcb0d096f888efbe40b50a2e3581,2023-03-01 01:00:00.000000 UTC,2023-03-01 01:30:00.000000 UTC,Credit Card,1.3,50.75,17.15,102.4
c1d15cf9409283546d32619332bb191cd32be477,2023-03-01 01:00:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Cash,0.7,5.0,0.0,5.0
598bdf67dbbb17b326fb80dc53ec198ad628cd90,2023-03-01 01:00:00.000000 UTC,2023-03-01 01:15:00.000000 UTC,Credit Card,14.9,37.75,8.45,50.2
a647debe4987dec838c084c60361fc53e14a5753,2023-03-01 01:00:00.000000 UTC,2023-03-01 01:15:00.000000 UTC,Prcard,9.2,26.75,0.0,26.75
0b8a91fcb518abffd786a1c571ee97eb3855e7c4,2023-03-01 01:00:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Credit Card,0.78,5.5,3.0,9.0
831222fb2c9f29c2d55102450b8ea9f3d4885c6b,2023-03-01 01:00:00.000000 UTC,2023-03-01 01:30:00.000000 UTC,Cash,10.8,28.25,0.0,33.25
fb006206eadbf93dd5128bb119a7613be728c99e,2023-03-01 01:00:00.000000 UTC,2023-03-01 01:15:00.000000 UTC,Prcard,13.9,35.0,0.0,35.0
e0994410544c8b688bbba494486b70fe96b14ac1,2023-03-01 01:00:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Credit Card,0.0,55.0,8.0,63.5
e2fac92c029f22d025343ccbba9e48a2140f1323,2023-03-01 01:00:00.000000 UTC,2023-03-01 14:15:00.000000 UTC,Cash,13.23,33.75,0.0,33.75
315c86f22db9084f46445c78e1f979fd18117a01,2023-03-01 01:00:00.000000 UTC,2023-03-01 01:30:00.000000 UTC,Prcard,9.04,24.75,0.0,24.75
b6575b8b3e526ee767b8b840c529126e878e491a,2023-03-01 01:00:00.000000 UTC,2023-03-01 01:15:00.000000 UTC,Mobile,4.59,13.05,3.05,16.1
17ca13edc98dd43bac6ad8de2a6c1861b269965b,2023-03-01 01:00:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Mobile,0.76,10.0,2.22,12.22
ad9ecbca705b7176a532307ade756099d7414e6d,2023-03-01 01:00:00.000000 UTC,2023-03-01 01:30:00.000000 UTC,Cash,0.6,25.75,0.0,25.75
fb8b5634e5bc8dcf9ef65a123691e3341bc0d407,2023-03-01 01:00:00.000000 UTC,2023-03-01 01:15:00.000000 UTC,Cash,1.7,7.75,0.0,7.75
f53a59020311cb44b06857a54a5296044703dc27,2023-03-01 01:00:00.000000 UTC,2023-03-01 01:15:00.000000 UTC,Mobile,0.0,15.06,3.52,18.58
dfe984ed8a3aed5ef7d67cccdd64fdb96a8ed0bc,2023-03-01 01:00:00.000000 UTC,2023-03-01 01:15:00.000000 UTC,Mobile,6.3,15.64,4.57,20.21
9eb5b7253f6a70f26da02830ba6261217e70b32f,2023-03-01 01:00:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Cash,4.4,13.5,0.0,14.5
cb32b67f5a2b8bcf2ca9c1bc6c882899e30f763b,2023-03-01 01:00:00.000000 UTC,2023-03-01 01:15:00.000000 UTC,Credit Card,14.52,36.5,8.2,49.2
1f4ef07ffd6eee09844b5fad6b9f06e2def85160,2023-03-01 01:00:00.000000 UTC,2023-03-01 01:45:00.000000 UTC,Cash,6.3,21.5,0.0,21.5
0c971400221f9337f1fc3157f32f234bdbb6adec,2023-03-01 01:00:00.000000 UTC,2023-03-01 01:00:00.000000 UTC,Credit Card,0.27,4.5,3.0,12.0
ad90261803d5d6d22225837d6f1626ab85709845,2023-03-01 01:00:00.000000 UTC,2023-03-01 01:30:00.000000 UTC,Cash,17.1,42.5,0.0,46.5
412c5c9097e6b360bc87ae636a4b6d1b5dd1cd21,2023-03-01 01:15:00.000000 UTC,2023-03-01 01:30:00.000000 UTC,Credit Card,13.5,33.5,7.6,45.1
39eae6102fee4873cb723904c6d7fdde89698768,2023-03-01 01:15:00.000000 UTC,2023-03-01 01:30:00.000000 UTC,Credit Card,14.6,37.5,5.0,46.5
a1cbea4d752fa09f7bf50ca5bef09ab54f67ad85,2023-03-01 01:15:00.000000 UTC,2023-03-01 01:30:00.000000 UTC,Credit Card,3.5,11.5,2.8,16.3
a35c7e937ade81d97019960ba2ee9f131f484369,2023-03-01 01:15:00.000000 UTC,2023-03-01 01:30:00.000000 UTC,Unknown,10.0,26.25,0.0,26.25
7d6d2b14d2b9910a5920443c09c40c8a0bedd177,2023-03-01 01:15:00.000000 UTC,2023-03-01 01:30:00.000000 UTC,Credit Card,2.78,11.5,3.25,16.25
455c6e9a520ca041d130cc051484cda7cb034a52,2023-03-01 01:15:00.000000 UTC,2023-03-01 01:15:00.000000 UTC,Cash,0.6,4.75,0.0,4.75
7eeb8cef7841c06e86164c7135c469e645162bf8,2023-03-01 01:15:00.000000 UTC,2023-03-01 01:15:00.000000 UTC,Cash,0.05,3.25,0.0,3.25
1aac11dbcb2e07fcabbe1604e01dd7eed9ac302b,2023-03-01 01:15:00.000000 UTC,2023-03-01 01:30:00.000000 UTC,Credit Card,14.9,37.5,6.0,47.5
e04d1c366164f19ea25c8650ffd4c0c575af2d76,2023-03-01 01:15:00.000000 UTC,2023-03-01 01:45:00.000000 UTC,Prcard,13.46,37.0,0.0,37.0
7ce108e1fec3804646b3148039707e6d122b4f34,2023-03-01 01:15:00.000000 UTC,2023-03-01 01:30:00.000000 UTC,Credit Card,12.4,32.0,9.1,45.1
e74faf02ec618839d087004382522026501c2e2c,2023-03-01 01:15:00.000000 UTC,2023-03-01 01:45:00.000000 UTC,Credit Card,12.1,31.5,7.2,42.7
a12bf38aaa28fc82fb209aa7bf6291f0c18ace55,2023-03-01 01:15:00.000000 UTC,2023-03-01 01:30:00.000000 UTC,Credit Card,2.6,9.25,2.75,16.0
dbd64bbb2482720ce85e2ac57d54841cd78b6ecc,2023-03-01 01:15:00.000000 UTC,2023-03-01 01:15:00.000000 UTC,Credit Card,0.02,3.25,0.0,13.75
8dfc96969509934cafb253d5bdf18aca09bccf00,2023-03-01 01:15:00.000000 UTC,2023-03-01 01:45:00.000000 UTC,Credit Card,20.3,49.75,10.85,64.6
2eedfcf83d0f6faba7bf1fca2e82508668c928d9,2023-03-01 01:15:00.000000 UTC,2023-03-01 01:45:00.000000 UTC,Credit Card,17.3,43.5,5.0,53.5
e2b6013f4f49752111ec8ebece2966ffc358e57e,2023-03-01 01:15:00.000000 UTC,2023-03-01 01:30:00.000000 UTC,Credit Card,2.1,8.25,2.0,10.75
4fab6cb9821c3173b79311052d57798b853edf0a,2023-03-01 01:15:00.000000 UTC,2023-03-01 01:30:00.000000 UTC,Credit Card,0.7,31.25,7.97,43.22
e8862063dbd1e4529d45f4fa300198922e2d90d6,2023-03-01 01:15:00.000000 UTC,2023-03-01 01:45:00.000000 UTC,Credit Card,36.4,84.75,15.0,149.75
2b452eaddf86b210bc47aed15275f4d5cd2689f1,2023-03-01 01:15:00.000000 UTC,2023-03-01 01:15:00.000000 UTC,Cash,0.0,40.0,0.0,40.0
39b33c3f841377ec574df92232daf0f3bfdb5b47,2023-03-01 01:15:00.000000 UTC,2023-03-01 01:30:00.000000 UTC,Credit Card,0.0,24.75,6.05,35.8
28f7037b18602f73b62b1d270423d38e7e65de10,2023-03-01 01:15:00.000000 UTC,2023-03-01 01:45:00.000000 UTC,Cash,0.5,26.75,0.0,33.75
b224896edaf3081f7d3152d466021ecf4d8ddcfb,2023-03-01 01:15:00.000000 UTC,2023-03-01 01:45:00.000000 UTC,Credit Card,17.9,43.75,9.65,57.4
8229d2c1620bfb15f494f0fbd3ab295b4ce884f6,2023-03-01 01:15:00.000000 UTC,2023-03-01 01:45:00.000000 UTC,Cash,0.6,29.5,0.0,29.5
886e732953bc03da2936eae6287bdee04eae7336,2023-03-01 01:15:00.000000 UTC,2023-03-01 01:15:00.000000 UTC,Credit Card,0.0,5.0,2.0,7.0
5092c397c6ec5847e341893ab43a1db900f2d380,2023-03-01 01:15:00.000000 UTC,2023-03-01 01:15:00.000000 UTC,Mobile,1.9,10.0,2.84,12.84
49067998d7df8493a2f7634a1f2525ba21e184b8,2023-03-01 01:15:00.000000 UTC,2023-03-01 01:45:00.000000 UTC,Unknown,5.4,17.5,0.0,17.5
75e105206335d35d516a1a82d5a3d3355f8611dd,2023-03-01 01:15:00.000000 UTC,2023-03-01 01:15:00.000000 UTC,Credit Card,0.0,3.25,0.0,59.75
eb4a17163fd2af51f1b876e04d767ac014b72018,2023-03-01 01:30:00.000000 UTC,2023-03-01 02:00:00.000000 UTC,Prcard,11.52,33.0,0.0,33.0
52f6146330a45530d26b727de13b197778e1abd3,2023-03-01 01:30:00.000000 UTC,2023-03-01 01:30:00.000000 UTC,Credit Card,2.1,8.75,4.0,13.25
66d7449e14947b5a9ef963bcade2735c355edb9c,2023-03-01 01:30:00.000000 UTC,2023-03-01 02:00:00.000000 UTC,Credit Card,0.9,39.25,9.0,52.25
39e5e31af7facf1c9d9eb21ba84b168677109af0,2023-03-01 01:30:00.000000 UTC,2023-03-01 01:30:00.000000 UTC,Mobile,2.19,10.0,2.34,12.34
8bc5e6af59c25fa821907ca48bb7b7f065149ec2,2023-03-01 01:30:00.000000 UTC,2023-03-01 01:30:00.000000 UTC,Mobile,0.0,11.35,2.65,14.0
1affb062c618a8dfd87cd42c105e0786824819e2,2023-03-01 01:30:00.000000 UTC,2023-03-01 01:30:00.000000 UTC,Credit Card,0.0,41.5,9.4,55.9
1eb639dfec387436abc9eb6e7972405354ce292a,2023-03-01 01:30:00.000000 UTC,2023-03-01 02:00:00.000000 UTC,Cash,0.0,38.5,0.0,43.5
9b726b89198995107967dc46016915c2e4cff3ed,2023-03-01 01:30:00.000000 UTC,2023-03-01 01:45:00.000000 UTC,Cash,0.8,32.75,0.0,37.75
66901dcba31e6a69a53e5ea541ab4166c4294d21,2023-03-01 01:30:00.000000 UTC,2023-03-01 01:45:00.000000 UTC,Credit Card,16.6,41.25,8.25,53.5
6267b5ff83102117815982899cabaaa977b7f8d9,2023-03-01 01:30:00.000000 UTC,2023-03-01 01:30:00.000000 UTC,Mobile,1.1,10.0,1.35,11.35
bea8dee8749d213614d099005de39f330111d855,2023-03-01 01:30:00.000000 UTC,2023-03-01 02:00:00.000000 UTC,Credit Card,1.2,47.75,10.45,62.2
bdb1861fb65e0af2978ce9b9d2ce2c598178bbf3,2023-03-01 01:30:00.000000 UTC,2023-03-01 01:45:00.000000 UTC,Credit Card,16.2,41.75,9.25,55.0
858844a415bf69017964e7e38ec7c1ba226696db,2023-03-01 01:30:00.000000 UTC,2023-03-01 02:00:00.000000 UTC,Credit Card,14.1,36.25,8.3,49.55
ab48b98a171896bb1ff8ec3b628562eac59ce8f3,2023-03-01 01:30:00.000000 UTC,2023-03-01 02:00:00.000000 UTC,Credit Card,17.3,42.75,5.0,51.75
6d5bcc84b9d1b36d39ada2d21e6cd5046257df4f,2023-03-01 01:30:00.000000 UTC,2023-03-01 01:45:00.000000 UTC,Credit Card,1.0,42.75,9.45,56.2
30fc0eea0f79b70870b9270c316cd7e03f39bd55,2023-03-01 01:30:00.000000 UTC,2023-03-01 01:30:00.000000 UTC,Credit Card,0.5,5.25,10.0,18.75
175dc849734ad3a87aba842ec8b2fc1980c225e7,2023-03-01 01:30:00.000000 UTC,2023-03-01 01:45:00.000000 UTC,Mobile,1.5,10.0,2.27,12.27
e6fa523fc3c663316803418baeb747e2928f6c9d,2023-03-01 01:30:00.000000 UTC,2023-03-01 01:45:00.000000 UTC,Credit Card,13.0,32.75,7.45,44.2
00703794666e13651d656d8fc470aaf40fb34320,2023-03-01 01:30:00.000000 UTC,2023-03-01 02:00:00.000000 UTC,Prcard,14.56,38.25,0.0,38.25
cfeed734e06c6e770d5859b8310d0aee11fb073f,2023-03-01 01:30:00.000000 UTC,2023-03-01 01:45:00.000000 UTC,No Charge,12.9,33.5,0.0,37.5
83d0a26f90a15b5fea2903d93e2c4b33da0d82a3,2023-03-01 01:30:00.000000 UTC,2023-03-01 02:00:00.000000 UTC,Credit Card,31.3,73.75,10.0,143.75
72f12f2f482415880de56f4746e45772cd325adf,2023-03-01 01:30:00.000000 UTC,2023-03-01 01:30:00.000000 UTC,Credit Card,0.0,4.75,2.0,7.75
18f8c70b1d49feabf0a0de10f5f3a3a0494b5e7a,2023-03-01 01:30:00.000000 UTC,2023-03-01 01:45:00.000000 UTC,Prcard,7.37,19.75,0.0,19.75
6422b563befb88604b75f502095a031ea17e55b7,2023-03-01 01:30:00.000000 UTC,2023-03-01 02:00:00.000000 UTC,Credit Card,14.6,37.0,8.5,50.5
91b99b95194e89f591b53e3ab8e8c48af96d2be3,2023-03-01 01:45:00.000000 UTC,2023-03-01 02:00:00.000000 UTC,Cash,15.7,38.0,0.0,43.0
b77ef3f4efc88c70e7bbec0372753492930d429d,2023-03-01 01:45:00.000000 UTC,2023-03-01 02:00:00.000000 UTC,Credit Card,1.58,7.5,0.0,8.0
5deac91578ae68abc95c57bd4822cdf75fe11c53,2023-03-01 01:45:00.000000 UTC,2023-03-01 02:15:00.000000 UTC,Unknown,12.1,31.75,0.0,31.75
6100d8bf11b201d96a3be4e95de0499020fbdf0c,2023-03-01 01:45:00.000000 UTC,2023-03-01 01:45:00.000000 UTC,Credit Card,0.7,5.25,3.0,8.25
33f104b30b308fefcfe28def0295a6b169d20e27,2023-03-01 01:45:00.000000 UTC,2023-03-01 01:45:00.000000 UTC,Cash,0.0,3.25,0.0,3.25
e645566c6ebb06bc1ded1b5b1a856dad8ca78894,2023-03-01 01:45:00.000000 UTC,2023-03-01 02:00:00.000000 UTC,Credit Card,7.3,19.5,0.0,24.5
77f40e85de23de175a6ca914dc8d1c850a0f8c1d,2023-03-01 01:45:00.000000 UTC,2023-03-01 01:45:00.000000 UTC,Credit Card,0.4,4.25,1.0,6.25
eaa1d70c3c5b9e43df195cadf9e6c3b63e3a0039,2023-03-01 01:45:00.000000 UTC,2023-03-01 02:00:00.000000 UTC,Cash,5.81,17.25,0.0,17.25
d9809f9ab72bf80227666ede3cf58b0610f27b01,2023-03-01 01:45:00.000000 UTC,2023-03-01 02:15:00.000000 UTC,Credit Card,0.0,66.75,18.0,128.0
21a3c484b3440c157c99a7060eeef7bf98d9c669,2023-03-01 01:45:00.000000 UTC,2023-03-01 02:00:00.000000 UTC,Unknown,0.2,16.0,0.0,16.0
e7dc3c22f3b0bbb5a4169a78dff90e9ce89f69ae,2023-03-01 01:45:00.000000 UTC,2023-03-01 02:00:00.000000 UTC,Cash,0.5,23.25,0.0,23.25
224c8db04a34755993a06199eedafda44e6303ac,2023-03-01 01:45:00.000000 UTC,2023-03-01 01:45:00.000000 UTC,Cash,0.0,3.25,0.0,3.25
d0400ff586bf349edafed50f9e05c2f2bc3e0c0a,2023-03-01 01:45:00.000000 UTC,2023-03-01 01:45:00.000000 UTC,Cash,4.3,13.5,0.0,17.5
359fa83096484793f8d1e49d3e245b747b7e4ac6,2023-03-01 02:00:00.000000 UTC,2023-03-01 02:30:00.000000 UTC,Prcard,11.79,30.75,0.0,30.75
bcb96502833bd55c93755c0aa6527d3283dbad8e,2023-03-01 02:00:00.000000 UTC,2023-03-01 02:00:00.000000 UTC,Cash,0.0,25.0,0.0,25.0
600a23426b905b7de67dedc71f255c3a7c93e410,2023-03-01 02:00:00.000000 UTC,2023-03-01 02:00:00.000000 UTC,Mobile,1.73,10.0,2.26,12.26
07a67f2b423a06f349cf9ef7f70d2507092ad251,2023-03-01 02:00:00.000000 UTC,2023-03-01 02:15:00.000000 UTC,Prcard,11.72,30.5,0.0,30.5
5688e41604398b24c581b8e69a7e094183be85b0,2023-03-01 02:00:00.000000 UTC,2023-03-01 02:00:00.000000 UTC,Mobile,1.68,14.41,3.41,17.82
71b1200b1123eb80e5d8251119b1f6b81274a632,2023-03-01 02:00:00.000000 UTC,2023-03-01 02:15:00.000000 UTC,Credit Card,5.81,16.5,0.0,21.5
3517c088f857f3abf98c9185ff5774784c0b3676,2023-03-01 02:00:00.000000 UTC,2023-03-01 02:30:00.000000 UTC,Unknown,5.2,16.0,0.0,16.0
db8fdb157e024f4df80f16a6f3d1f7cf98a88284,2023-03-01 02:00:00.000000 UTC,2023-03-01 02:15:00.000000 UTC,Credit Card,19.21,46.75,10.45,62.7
