id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count
30779840,Change canonicalization algorithm with WCF,<p>I am trying to call a webservice using WCF with a certificate to sign the message.</p> <p>The server only supports the following canonicalization algorithm : '<a href= http://www.w3.org/TR/2001/REC-xml-c14n-20010315#WithComments rel= nofollow >http://www.w3.org/TR/2001/REC-xml-c14n-20010315#WithComments</a>'</p> <p>By default WCF uses '<a href= http://www.w3.org/2001/10/xml-exc-c14n# rel= nofollow >http://www.w3.org/2001/10/xml-exc-c14n#</a>'</p> <p>Since I couldn't configure it with the config file I created a custom binding in which I set a custom SecurityAlgorithmSuite to force WCF to use the canonicalization algorithm expected by the service. Here is my custom binding :</p> <pre><code>public class TestBinding : Binding { public override BindingElementCollection CreateBindingElements() { var sec = TransportSecurityBindingElement.CreateCertificateOverTransportBindingElement(); sec.MessageSecurityVersion = MessageSecurityVersion .WSSecurity11WSTrustFebruary2005WSSecureConversationFebruary2005WSSecurityPolicy11BasicSecurityProfile10; sec.EnableUnsecuredResponse = true; sec.DefaultAlgorithmSuite = new TestSecurityAlgorithmSuite(); return new BindingElementCollection(new BindingElement[] { new TextMessageEncodingBindingElement() { MessageVersion = MessageVersion.Soap11WSAddressing10 } sec new HttpsTransportBindingElement() { RequireClientCertificate = true } }); } public override string Scheme { get { return new HttpsTransportBindingElement().Scheme; } } } </code></pre> <p>And the algorithm suite :</p> <pre><code>public class TestSecurityAlgorithmSuite : Basic256SecurityAlgorithmSuite { public override string DefaultCanonicalizationAlgorithm { get { return http://www.w3.org/TR/2001/REC-xml-c14n-20010315#WithComments ; } } public override string ToString() { return TestSecurityAlgorithmSuite ; } } </code></pre> <p>Unfortunately I get the error : </p> <pre><code>Canonicalization algorithm 'http://www.w3.org/TR/2001/REC-xml-c14n-20010315#WithComments' is not supported. Server stack trace: à System.ServiceModel.Security.WSSecurityOneDotZeroSendSecurityHeader.StartPrimarySignatureCore(SecurityToken token SecurityKeyIdentifier keyIdentifier MessagePartSpecification signatureParts Boolean generateTargettableSignature) à System.ServiceModel.Security.WSSecurityOneDotZeroSendSecurityHeader.CreateSupportingSignature(SecurityToken token SecurityKeyIdentifier identifier) à System.ServiceModel.Security.SendSecurityHeader.SignWithSupportingToken(SecurityToken token SecurityKeyIdentifierClause identifierClause) à System.ServiceModel.Security.SendSecurityHeader.SignWithSupportingTokens() à System.ServiceModel.Security.SendSecurityHeader.CompleteSecurityApplication() à System.ServiceModel.Security.SecurityAppliedMessage.OnWriteMessage(XmlDictionaryWriter writer) à System.ServiceModel.Channels.Message.WriteMessage(XmlDictionaryWriter writer) à System.ServiceModel.Channels.BufferedMessageWriter.WriteMessage(Message message BufferManager bufferManager Int32 initialOffset Int32 maxSizeQuota) à System.ServiceModel.Channels.TextMessageEncoderFactory.TextMessageEncoder.WriteMessage(Message message Int32 maxMessageSize BufferManager bufferManager Int32 messageOffset) à System.ServiceModel.Channels.MessageEncoder.WriteMessage(Message message Int32 maxMessageSize BufferManager bufferManager) à System.ServiceModel.Channels.HttpOutput.SerializeBufferedMessage(Message message Boolean shouldRecycleBuffer) à System.ServiceModel.Channels.HttpOutput.SerializeBufferedMessage(Message message) à System.ServiceModel.Channels.HttpOutput.Send(TimeSpan timeout) à System.ServiceModel.Channels.HttpChannelFactory`1.HttpRequestChannel.HttpChannelRequest.SendRequest(Message message TimeSpan timeout) à System.ServiceModel.Channels.RequestChannel.Request(Message message TimeSpan timeout) à System.ServiceModel.Channels.SecurityChannelFactory`1.SecurityRequestChannel.Request(Message message TimeSpan timeout) à System.ServiceModel.Dispatcher.RequestChannelBinder.Request(Message message TimeSpan timeout) à System.ServiceModel.Channels.ServiceChannel.Call(String action Boolean oneway ProxyOperationRuntime operation Object[] ins Object[] outs TimeSpan timeout) à System.ServiceModel.Channels.ServiceChannelProxy.InvokeService(IMethodCallMessage methodCall ProxyOperationRuntime operation) à System.ServiceModel.Channels.ServiceChannelProxy.Invoke(IMessage message)' </code></pre> <p>I am starting to think all hope is lost. Is there any way to make WCF work with the desired algorithm?</p>,36777948,1,0,,2015-06-11 11:43:58.173000 UTC,,2016-04-21 18:42:49.700000 UTC,,,,,4995906,,1,2,c#|.net|wcf|canonicalization,151
12705144,Canceling background task during WPF XBAP application exit,<p>I have a wpf xbap application that downloads some data in background. There is a need to stop downloading and flush cache on application exit. Now it is implemented as follows :<br/> App.xaml :</p> <pre><code>&lt;Application Exit= ApplicationExit &gt; </code></pre> <p>App.xaml.cs :</p> <pre><code>private void ApplicationExit(object sender ExitEventArgs e) { BackgroundImageLoader.Instance.Stop(); // target ViewModelLocator.Cleanup(); FileCacheHelpers.FlushTemporaryFolder(); } </code></pre> <p>BackgroundImageLoader.cs :</p> <pre><code>// Thread-safe singleton public sealed class BackgroundImageLoader { private static volatile BackgroundImageLoader _instance; private static readonly object SyncRoot = new object(); private BackgroundImageLoader() { } public static BackgroundImageLoader Instance { get { if (_instance == null) { lock (SyncRoot) { if (_instance == null) _instance = new BackgroundImageLoader(); } } return _instance; } } // other properties omitted for conciseness private Task loaderTask; private CancellationTokenSource ts; public void Start() { ts = new CancellationTokenSource(); var ct = ts.Token; loaderTask = Task.Factory.StartNew(() =&gt; { // TaskList is an array of tasks that cannot be canceled // if they were executed so i want to actually cancel the // whole pool after last non-canceled operation was ended foreach (var task in TasksList) { if (ct.IsCancellationRequested) { Debug.WriteLine( [BackgroundImageLoader] Cancel requested ); // wait for last operation to finish Thread.Sleep(3000); FileCacheHelpers.FlushTemporaryFolder(); break; } task.DoSomeHeavyWorkHere(); } } ct); } public void Stop() { if (loaderTask != null) { if (loaderTask.Status == TaskStatus.Running) { ts.Cancel(); } } } } </code></pre> <p>Stop is called loaderTask is not null and Status is Running but after ts.Cancel() IsCancellationRequested property is not changed (even after wrapping the whole task inside while(true){..} as described <a href= http://stackoverflow.com/questions/4783865/how-do-i-abort-cancel-tpl-tasks title= here >here</a>). Loading stops but i guess it happens only thanks to automatic GC. My flush method is not executed. What am i missing? p.s. Also i need to refactor the functionality to run tasks in separate threads simultaniously but afraid of side effects. Any help appreciated. Thanks in advance.</p>,13032607,1,0,,2012-10-03 09:03:59.000000 UTC,1,2012-10-23 14:21:43.227000 UTC,2012-10-03 11:30:19.187000 UTC,,80733,,80733,,1,0,c#|wpf|task|xbap|cancellation,416
31459890,How to continue PL/SQL excution beyond exceptions?,<p>This <a href= http://www.oracle.com/technetwork/issue-archive/2011/11-mar/o29plsql-085126.html rel= nofollow >exceptions processing article</a> suggests putting the <code>EXCEPTIONS</code> clause inside the nested block. When the exception arises then proceed with the next record.</p> <p>It works in this <a href= http://stackoverflow.com/questions/24812471/how-to-continue-while-loop-after-exception-raised-in-sql >OP</a>.</p> <p>However I get a <code>PLS-000103 Error</code> when I try this.</p> <p>Here's my code:</p> <p><strong>QUESTION</strong> </p> <p>How do I continue processing records (ACE) that are not exceptions?</p> <pre><code>set serveroutput on; /* Goal is to process all records that don't cause exceptions. Using guidance from http://www.oracle.com/technetwork/issue-archive/2011/11-mar/o29plsql-085126.html Desired results =============== A C E */ declare v_exception varchar2(1); v_item_a varchar2(2); v_item_b varchar2(1); cursor c_list is ( select 'A' as item from dual union all select 'BB' as item from dual union all select 'C' as item from dual union all select 'DD' as item from dual union all select 'E' as item from dual union all select 'FF' as item from dual); begin for items in c_list loop v_item_b := items.item; dbms_output.put_line(v_item_b); /* Putting an excpetion block inside the for loop causes PLS-00103: Encountered the symbol EXCEPTION exception when others then dbms_output.put_line('Msg 28:[' || SQLERRM || ']'); end; */ end loop; /* Putting it here works. */ exception when others then dbms_output.put_line('Exception OK here:[' || SQLERRM || ']'); end; </code></pre>,31460308,1,0,,2015-07-16 16:37:37.183000 UTC,,2015-07-16 16:59:48.963000 UTC,2015-07-16 16:43:08.513000 UTC,,780477,,780477,,1,0,oracle|plsql|exception-handling|oracle11g,35
9223133,IOS - Table View not getting loaded,<p>Hey i am new to iOS development in my app i want to fetch video file from document folder to table view. But the files are not getting load in table view. so please tell me where am i making a mistake..</p> <pre><code>- (void)viewDidLoad { [super viewDidLoad]; tblView.delegate = self; NSFileManager *filemgr = [NSFileManager defaultManager]; NSString *docDirPath = NSHomeDirectory(); docDirPath = [docDirPath stringByAppendingPathComponent:@ Documents ]; NSArray *filelist = [filemgr contentsOfDirectoryAtPath:docDirPath error:NULL]; NSLog(@ filelist = %@ filelist); int count = [filelist count]; NSString *currentFileName; videoListNames = [NSMutableArray array]; for (int j = 0; j&lt;count; j++) { currentFileName = (NSString *)[filelist objectAtIndex:j]; if ([[currentFileName pathExtension] isEqualToString:@ .avi ]) { NSLog(@ currentFileName = %@ currentFileName); [videoListNames addObject:currentFileName]; } } [tblView reloadData]; } - (NSInteger)tableView:(UITableView *)tableView numberOfRowsInSection:(NSInteger)section { return videoListNames.count; } - (UITableViewCell *)tableView:(UITableView *)tableView cellForRowAtIndexPath:(NSIndexPath *)indexPath { static NSString *CellIdentifier = @ Cell ; UITableViewCell *cell = [tableView dequeueReusableCellWithIdentifier:CellIdentifier]; if (cell == nil) { cell = [[[UITableViewCell alloc] initWithStyle:UITableViewCellStyleDefault reuseIdentifier:CellIdentifier] autorelease]; } //TRY TO REMOVE ALL CONTENT for(UIView *view in cell.contentView.subviews){ if ([view isKindOfClass:[UIView class]]) { [view removeFromSuperview]; } } cell.textLabel.backgroundColor = [UIColor clearColor]; cell.accessoryType = UITableViewCellAccessoryDisclosureIndicator; //cell.backgroundView.frame = cell.textLabel.text = (NSString *)[videoListNames objectAtIndex:indexPath.row]; NSLog(@ cell text = %@ cell.textLabel.text); // Configure the cell. return cell; } </code></pre>,9223160,1,0,,2012-02-10 05:25:57.230000 UTC,,2016-02-02 16:55:13.193000 UTC,2013-06-19 05:34:53.963000 UTC,,415409,,1201301,,1,1,ios4,546
36630353,How can I minimize/minify an XML document in AS3,<p>I have an AS3 generated XML object that I would like to minimize or minify before I send it across the wire to a remote system. </p> <p>I have been unable to locate anything in the AS3 documentation to take care of this. I debated about a regex replace... but it's a terrible solution prone to a million errors. </p> <p>Does anyone have any alternatives to suggest?</p> <p><strong>Example (Raw):</strong></p> <pre><code>trace(xml.toString()); &lt;Foo&gt; &lt;Bar&gt; &lt;Property&gt;Property One&lt;/Property&gt; &lt;Value /&gt; &lt;/Bar&gt; &lt;Bar&gt; &lt;Property&gt;Property Two&lt;/Property&gt; &lt;Value&gt;Value Two&lt;/Value&gt; &lt;/Bar&gt; ... ... &lt;/Foo&gt; </code></pre> <p><strong>Example (Desired):</strong></p> <pre><code>trace(minify(xml.toString())); &lt;Foo&gt;&lt;Bar&gt;&lt;Property&gt;Property One&lt;/Property&gt;&lt;Value /&gt;&lt;/Bar&gt;&lt;Bar&gt;&lt;Property&gt;Property Two&lt;/Property&gt;&lt;Value&gt;Value Two&lt;/Value&gt;&lt;/Bar&gt;...&lt;/Foo&gt; </code></pre>,36630805,1,0,,2016-04-14 17:45:09.673000 UTC,,2016-04-14 18:10:23.213000 UTC,,,,,215166,,1,0,xml|actionscript-3|flash|flex|actionscript,30
14310368,Can D2L be used as a LTI Tool Provider as well as Tool Consumer,<p>Can I use D2L as a Tool Provider as well as Tool consumer? Basically if I want to access some learning objects from one D2L instance to another D2L instance - is that possible?</p> <p>Subrata</p>,14319907,1,0,,2013-01-14 01:42:26.427000 UTC,,2013-01-14 14:03:11.980000 UTC,,,,,1332574,,1,0,desire2learn,103
6626136,Best Practice for Adding .gitignore to Repo,<p>What is the best practice regarding the <em>.gitignore</em> file with Git; should it be excluded from the repository or included? If it's conditional what are the conditions for each circumstance?</p>,6626178,1,0,,2011-07-08 14:44:59.293000 UTC,12,2013-03-15 12:57:32.720000 UTC,,,,,561624,,1,36,git|gitignore,12693
31532673,how to redirect traffic from my server to one ip to another ip address in windows firewall,<p>Is it possible to redirect the OUTBOUND traffic of my server to one IP to another? For example one of my applications is trying to send some traffic to an IP address a.b.c.d ip address. But is it possible to send the traffic that application trying to send to a.b.c.d IP address to w.x.y.z IP address through Windows firewall or any other means (but not through the network router or firewall)?</p>,31533800,1,0,,2015-07-21 07:20:05.897000 UTC,,2015-08-31 00:41:52.410000 UTC,2015-08-31 00:41:52.410000 UTC,,472495,,4053763,,1,0,windows|security|networking|firewall,263
21186136,I want to connect Glazed Lists to my JTable with filled SQL table values?,<p>I'm looking for some gook looking GUI with sorting feature of JTable.Through searching I come know about Glazed List. But here Tutorials is quite difficult. <a href= https://sites.google.com/site/glazedlists/documentation/tutorial rel= nofollow >https://sites.google.com/site/glazedlists/documentation/tutorial</a></p> <p>Can any you please guide me how can I link my Jtable to Glazed list table to view my SQL Table values via JDBC?</p>,21186939,1,0,,2014-01-17 12:32:03.970000 UTC,,2014-01-20 08:45:07.053000 UTC,2014-01-17 12:35:34.513000 UTC,,1851500,,3172930,,1,0,java|sql|swing|jtable|glazedlists,77
12096478,Trying to select a div whose parent's preceding sibling contains a div with a particular class,<p>I have some markup like this:</p> <pre><code>&lt;div class= field &gt; &lt;div class= selector id= uniform-blablabla &gt; [select tag markup] &lt;/div&gt; &lt;div&gt; &lt;div class= field &gt; &lt;input type= text id= etcetc &lt;/div&gt; </code></pre> <p>I'm looking for a css selector that will select the input tag above based on the fact that its containing .field div is preceded by a .field div containing a div with a .selector class as in the markup above. I've tried</p> <pre><code>div.field &gt; .selector + div.field &gt; input </code></pre> <p>but that doesn't work I assume because the input tag isn't a sibling of the div tag with the .selector class and I really need their parents to be siblings.</p> <p>I've read up on some of the interesting reasons that CSS doesn't support any sort of parent selector and I can see why. I'm wondering if there's another way to accomplish this short of putting a class on each input tag that follows a selector. Is there?</p>,12096501,1,0,,2012-08-23 16:45:44.923000 UTC,,2012-08-23 16:47:27.910000 UTC,2012-08-23 16:47:27.910000 UTC,,106224,,490454,,1,0,css|css-selectors,106
9516065,How to tweet live data in database using twitter API,<p>I have live data in a database i want to tweet data in real time example live temperature  news  updates .</p> <p>help me to get started. As of now I have a site and I want to update the data in site as tweet.</p> <p>Example :</p> <p>10:15 GMT : Earthquake in China 10:16 GMT : tsunami Warning</p> <p>the above is the data in a web site  I want to tweet it .</p> <p>Help me . </p>,9838101,1,0,,2012-03-01 12:16:37.667000 UTC,,2012-03-23 11:02:41.010000 UTC,,,,,954663,,1,0,twitter,298
