id,order_id,user_id,product_id,inventory_item_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
115295,79270,63295,10914,310896,Cancelled,2023-03-29 08:21:52.000000 UTC,,,,18.0
118821,81695,65183,14333,320349,Cancelled,2023-04-22 00:08:12.000000 UTC,,,,18.0
131490,90341,72114,6586,354436,Cancelled,2023-04-19 10:05:12.000000 UTC,,,,18.0
147060,101160,80745,15567,396375,Cancelled,2023-04-22 04:14:59.554510 UTC,,,,18.0
149498,102852,82115,15421,402885,Cancelled,2023-04-24 09:27:28.000000 UTC,,,,18.0
154986,106651,85173,26242,417723,Cancelled,2023-04-20 05:09:12.000000 UTC,,,,18.0
166215,114376,91446,8951,447979,Cancelled,2023-04-20 10:29:44.000000 UTC,,,,18.0
181502,124912,99872,25805,489276,Cancelled,2023-04-20 14:23:00.243435 UTC,,,,18.0
43315,29771,23800,25490,116755,Cancelled,2023-03-25 23:33:41.000000 UTC,,,,19.0
118022,81152,64752,25961,318220,Cancelled,2023-02-18 09:03:49.000000 UTC,,,,19.0
9724,6641,5304,29109,26060,Cancelled,2023-04-22 15:46:33.562404 UTC,,,,20.0
55678,38302,30584,10047,150060,Cancelled,2023-03-22 03:10:38.000000 UTC,,,,20.0
70160,48270,38543,26033,189162,Cancelled,2023-04-08 07:22:23.000000 UTC,,,,20.0
88841,61125,48823,16860,239710,Cancelled,2023-04-26 12:56:01.226341 UTC,,,,20.0
123060,84579,67544,16732,331714,Cancelled,2023-04-27 13:24:14.477560 UTC,,,,20.0
141350,97197,77618,23397,381027,Cancelled,2023-03-22 12:55:16.000000 UTC,,,,20.0
151379,104125,83168,2858,407968,Cancelled,2023-04-22 06:34:19.696338 UTC,,,,20.0
14312,9830,7873,15893,38477,Cancelled,2023-02-16 15:53:23.000000 UTC,,,,21.0
43982,30232,24155,25545,118533,Cancelled,2023-03-13 11:32:41.000000 UTC,,,,21.0
61525,42378,33869,11320,165816,Cancelled,2023-04-21 01:53:41.000000 UTC,,,,21.0
69162,47584,38014,25174,186487,Cancelled,2023-04-02 14:38:17.000000 UTC,,,,21.0
127910,87857,70082,12146,344710,Cancelled,2023-03-20 00:49:59.000000 UTC,,,,21.0
166906,114845,91810,25174,449855,Cancelled,2023-03-24 06:44:33.000000 UTC,,,,21.0
174091,119784,95710,29056,469168,Cancelled,2023-04-05 08:08:50.000000 UTC,,,,21.0
5648,3833,2996,25672,15150,Cancelled,2023-04-20 11:51:38.000000 UTC,,,,22.0
40972,28166,22518,7473,110424,Cancelled,2023-04-22 07:22:27.000000 UTC,,,,22.0
41076,28229,22568,16245,110700,Cancelled,2023-02-23 13:49:14.000000 UTC,,,,22.0
63626,43744,34950,12417,171508,Cancelled,2023-04-19 13:24:21.000000 UTC,,,,22.0
68773,47307,37777,10296,185457,Cancelled,2023-02-15 08:49:12.000000 UTC,,,,22.0
98504,67761,54112,25569,265752,Cancelled,2023-04-11 05:41:54.000000 UTC,,,,22.0
108216,74405,59317,26300,291829,Cancelled,2023-02-08 02:42:58.000000 UTC,,,,22.0
108489,74589,59474,16602,292548,Cancelled,2023-03-21 10:47:00.000000 UTC,,,,22.0
149585,102902,82162,26063,403120,Cancelled,2023-02-04 14:14:01.000000 UTC,,,,22.0
151978,104547,83517,18527,409586,Cancelled,2023-02-19 23:52:15.000000 UTC,,,,22.0
169340,116549,93164,18617,456384,Cancelled,2023-04-22 09:23:59.002122 UTC,,,,22.0
174250,119889,95789,347,469603,Cancelled,2023-03-19 03:41:34.000000 UTC,,,,22.0
84317,58037,46309,11634,227489,Cancelled,2023-04-16 10:33:45.000000 UTC,,,,23.0
93174,64090,51222,28600,251428,Cancelled,2023-04-15 10:33:33.000000 UTC,,,,23.0
179419,123461,98650,28600,483623,Cancelled,2023-04-22 12:08:33.000000 UTC,,,,23.0
121479,83521,66685,14248,327476,Processing,2023-03-06 16:57:49.000000 UTC,,,,3.5
18699,12839,10365,24922,50335,Processing,2023-04-17 07:42:29.000000 UTC,,,,4.5
39473,27142,21736,25265,106355,Processing,2023-04-20 03:28:29.000000 UTC,,,,4.5
171298,117876,94212,11016,461672,Processing,2023-03-16 07:38:05.000000 UTC,,,,5.0
103881,71425,56988,12539,280244,Processing,2023-04-06 12:19:46.000000 UTC,,,,6.0
127853,87822,70060,11029,344556,Processing,2023-04-04 18:47:48.000000 UTC,,,,6.0
129507,88990,71014,12551,349037,Processing,2023-04-20 09:41:27.375647 UTC,,,,6.0
59931,41260,32934,24572,161542,Processing,2023-03-05 08:38:19.000000 UTC,,,,6.5
167245,115085,91997,9240,450746,Processing,2023-04-24 09:57:34.027719 UTC,,,,6.5
176814,121654,97227,24954,476591,Processing,2023-04-22 04:55:37.000000 UTC,,,,6.5
2891,1965,1547,11009,7778,Processing,2023-04-22 09:25:31.206432 UTC,,,,6.75
60059,41355,33013,12690,161879,Processing,2023-04-22 17:37:26.432083 UTC,,,,7.0
152346,104801,83715,15622,410571,Processing,2023-03-01 15:26:48.000000 UTC,,,,7.0
155503,107008,85453,15402,419122,Processing,2023-04-06 03:08:40.000000 UTC,,,,7.0
164358,113076,90353,11783,442994,Processing,2023-04-15 07:47:30.000000 UTC,,,,7.0
12718,8706,6979,9092,34155,Processing,2023-02-02 01:36:00.000000 UTC,,,,8.0
57740,39723,31710,12562,155618,Processing,2023-02-03 04:22:35.000000 UTC,,,,8.0
59879,41225,32902,12596,161407,Processing,2023-04-14 06:39:14.000000 UTC,,,,8.0
136635,93942,74969,7120,368328,Processing,2023-04-28 06:16:16.547314 UTC,,,,8.0
1465,984,785,25326,3964,Processing,2023-03-22 10:19:53.000000 UTC,,,,9.0
74517,51243,40915,27013,200971,Processing,2023-04-05 03:46:29.000000 UTC,,,,9.0
164310,113045,90330,25326,442861,Processing,2023-04-20 07:10:34.000000 UTC,,,,9.0
114935,79018,63093,10754,309926,Processing,2023-04-14 15:33:28.000000 UTC,,,,9.5
19610,13449,10859,9157,52756,Processing,2023-03-27 12:00:33.000000 UTC,,,,10.0
28461,19561,15698,10756,76584,Processing,2023-04-23 04:38:05.709333 UTC,,,,10.0
35001,24030,19256,25099,94305,Processing,2023-04-21 02:36:08.000000 UTC,,,,10.0
58579,40322,32192,25343,157890,Processing,2023-04-07 12:14:19.000000 UTC,,,,10.0
72510,49860,39812,25198,195542,Processing,2023-04-20 18:26:18.000000 UTC,,,,10.0
83151,57234,45714,24750,224311,Processing,2023-02-14 02:18:41.000000 UTC,,,,10.0
97200,66855,53376,9123,262210,Processing,2023-04-22 02:38:05.550882 UTC,,,,10.0
110715,76098,60736,15509,298543,Processing,2023-04-17 21:15:36.000000 UTC,,,,10.0
112315,77206,61630,11044,302868,Processing,2023-03-31 11:41:08.000000 UTC,,,,10.0
142822,98227,78412,10764,384989,Processing,2023-04-24 02:59:50.526819 UTC,,,,10.0
157767,108557,86671,9165,425232,Processing,2023-04-26 13:15:51.604239 UTC,,,,10.0
179648,123633,98806,10926,484243,Processing,2023-04-06 02:08:26.000000 UTC,,,,10.0
19021,13063,10547,11026,51175,Processing,2023-04-02 00:08:21.000000 UTC,,,,10.5
31504,21622,17316,10879,84805,Processing,2023-04-04 23:16:16.000000 UTC,,,,10.5
77348,53216,42510,10894,208579,Processing,2023-04-26 10:52:21.199673 UTC,,,,10.5
155697,107145,85571,10860,419638,Processing,2023-03-29 04:32:47.000000 UTC,,,,10.5
164147,112941,90237,24469,442405,Processing,2023-04-21 13:36:26.491161 UTC,,,,10.5
167994,115590,92377,10894,452781,Processing,2023-04-19 04:32:15.000000 UTC,,,,10.5
22544,15453,12459,25315,60677,Processing,2023-04-20 03:02:20.721785 UTC,,,,11.0
9987,6828,5454,12636,26769,Processing,2023-02-14 23:14:00.000000 UTC,,,,12.0
14597,10030,8042,12644,39239,Processing,2023-04-14 07:56:49.000000 UTC,,,,12.0
22077,15136,12192,9077,59392,Processing,2023-04-03 00:25:26.000000 UTC,,,,12.0
30947,21247,17011,15562,83289,Processing,2023-04-19 03:38:57.437772 UTC,,,,12.0
38786,26653,21321,24831,104502,Processing,2023-04-20 11:13:56.000000 UTC,,,,12.0
40136,27600,22094,28347,108142,Processing,2023-02-18 10:32:11.000000 UTC,,,,12.0
41745,28688,22946,2566,112520,Processing,2023-04-18 10:22:50.000000 UTC,,,,12.0
58882,40534,32358,12668,158739,Processing,2023-04-23 12:52:26.000000 UTC,,,,12.0
63854,43910,35094,18193,172155,Processing,2023-04-27 02:54:07.000000 UTC,,,,12.0
68512,47128,37631,10903,184744,Processing,2023-04-11 09:04:20.000000 UTC,,,,12.0
85821,59056,47141,10882,231532,Processing,2023-03-09 17:12:12.000000 UTC,,,,12.0
99097,68160,54457,12668,267329,Processing,2023-03-01 04:17:57.000000 UTC,,,,12.0
105754,72719,57978,24828,285265,Processing,2023-04-22 23:56:32.312138 UTC,,,,12.0
106818,73446,58569,24684,288099,Processing,2023-04-23 00:21:04.391092 UTC,,,,12.0
117740,80958,64601,12636,317468,Processing,2023-04-20 15:22:43.000000 UTC,,,,12.0
136637,93942,74969,13763,368332,Processing,2023-04-26 05:51:11.547314 UTC,,,,12.0
139620,96013,76668,24910,376367,Processing,2023-03-01 07:46:54.000000 UTC,,,,12.0
162501,111805,89325,25155,437963,Processing,2023-03-06 02:13:38.000000 UTC,,,,12.0
167203,115050,91970,10727,450638,Processing,2023-04-20 08:10:37.313823 UTC,,,,12.0
161725,111280,88885,15228,435896,Processing,2023-04-21 18:12:15.000000 UTC,,,,12.5
7178,4875,3849,15507,19238,Processing,2023-03-31 11:29:54.000000 UTC,,,,13.0
12161,8323,6654,10959,32646,Processing,2023-04-20 02:51:43.000000 UTC,,,,13.0
79528,54739,43722,13009,214509,Processing,2023-03-21 11:06:00.000000 UTC,,,,13.0
118764,81655,65151,11506,320196,Processing,2023-04-24 17:52:44.860312 UTC,,,,13.0
132977,91367,72940,18677,358469,Processing,2023-04-17 06:11:13.000000 UTC,,,,13.0
147684,101581,81074,10959,398013,Processing,2023-03-24 09:43:47.000000 UTC,,,,13.0
154846,106548,85092,8924,417344,Processing,2023-02-19 08:04:29.000000 UTC,,,,13.0
155267,106843,85332,18321,418487,Processing,2023-04-14 15:13:58.000000 UTC,,,,13.0
149593,102910,82164,26168,403140,Processing,2023-04-01 13:33:22.000000 UTC,,,,13.5
14892,10218,8183,3066,40041,Processing,2023-03-30 17:52:22.000000 UTC,,,,14.0
75855,52163,41706,14300,204542,Processing,2023-02-11 11:39:08.000000 UTC,,,,14.0
146849,101003,80615,12249,395802,Processing,2023-04-21 06:41:01.000000 UTC,,,,14.0
148918,102444,81771,26423,401328,Processing,2023-04-10 12:10:15.000000 UTC,,,,14.0
151008,103874,82963,10807,406966,Processing,2023-04-20 07:02:45.527111 UTC,,,,14.0
167826,115487,92296,25475,452312,Processing,2023-04-13 05:47:10.000000 UTC,,,,14.0
171476,117994,94302,9016,462160,Processing,2023-04-25 11:51:44.361772 UTC,,,,14.0
175034,120421,96223,25170,471751,Processing,2023-04-19 18:21:00.000000 UTC,,,,14.0
5178,3519,2752,26244,13913,Processing,2023-03-17 20:37:26.000000 UTC,,,,14.5
16944,11616,9357,24751,45609,Processing,2023-04-20 11:12:40.914792 UTC,,,,14.5
24369,16684,13405,18647,65553,Processing,2023-02-23 08:22:51.000000 UTC,,,,14.5
73510,50570,40370,6288,198239,Processing,2023-04-24 05:11:18.566059 UTC,,,,14.5
111919,76929,61403,24751,301791,Processing,2023-04-26 10:07:28.515589 UTC,,,,14.5
6734,4575,3612,13323,18052,Processing,2023-03-16 02:17:05.000000 UTC,,,,15.0
8923,6083,4842,7221,23897,Processing,2023-04-22 17:22:19.000000 UTC,,,,15.0
24558,16822,13516,11403,66064,Processing,2023-03-26 11:13:00.000000 UTC,,,,15.0
30613,21019,16826,8807,82376,Processing,2023-04-27 16:16:38.588734 UTC,,,,15.0
38566,26498,21200,2768,103922,Processing,2023-03-03 06:16:51.000000 UTC,,,,15.0
62010,42695,34125,25229,167153,Processing,2023-03-01 22:57:43.000000 UTC,,,,15.0
78996,54351,43418,5808,213037,Processing,2023-01-29 08:46:31.000000 UTC,,,,15.0
83285,57319,45762,12549,224681,Processing,2023-04-26 05:33:22.254976 UTC,,,,15.0
89181,61367,49038,9122,240629,Processing,2023-03-08 11:15:36.000000 UTC,,,,15.0
95809,65906,52645,15416,258475,Processing,2023-01-28 22:54:19.000000 UTC,,,,15.0
115450,79388,63371,10898,311322,Processing,2023-04-16 15:35:13.000000 UTC,,,,15.0
115802,79633,63572,9500,312274,Processing,2023-03-21 04:48:49.000000 UTC,,,,15.0
141249,97133,77569,22097,380752,Processing,2023-04-20 19:38:38.426649 UTC,,,,15.0
141874,97563,77898,24463,382436,Processing,2023-04-22 15:17:02.575870 UTC,,,,15.0
162310,111681,89231,12470,437454,Processing,2023-04-21 21:12:00.000000 UTC,,,,15.0
7613,5179,4104,18788,20380,Processing,2023-04-26 15:20:01.000000 UTC,,,,16.0
20148,13822,11157,14941,54193,Processing,2023-04-17 06:50:44.000000 UTC,,,,16.0
27927,19202,15410,25359,75149,Processing,2023-03-14 17:35:48.000000 UTC,,,,16.0
53666,36923,29509,18553,144653,Processing,2023-04-19 11:04:10.735872 UTC,,,,16.0
68885,47386,37831,24838,185747,Processing,2023-04-07 22:42:38.000000 UTC,,,,16.0
79319,54584,43602,24892,213939,Processing,2023-04-23 10:45:15.627488 UTC,,,,16.0
83462,57443,45861,24647,225164,Processing,2023-04-13 09:49:33.000000 UTC,,,,16.0
102312,70337,56168,9462,275966,Processing,2023-04-09 22:58:27.000000 UTC,,,,16.0
110853,76191,60805,24838,298919,Processing,2023-04-04 05:03:48.000000 UTC,,,,16.0
112522,77359,61756,18553,303420,Processing,2023-04-19 13:08:55.107053 UTC,,,,16.0
155729,107166,85587,11119,419720,Processing,2023-04-04 13:33:58.000000 UTC,,,,16.0
80763,55603,44423,18278,217853,Processing,2023-02-04 11:01:56.000000 UTC,,,,17.0
105774,72733,57988,11328,285314,Processing,2023-04-22 05:58:59.587133 UTC,,,,17.0
156037,107383,85754,25532,420569,Processing,2023-04-15 05:00:20.000000 UTC,,,,17.0
8404,5726,4563,18130,22503,Processing,2023-04-23 23:23:45.000000 UTC,,,,18.0
30370,20866,16725,25438,81705,Processing,2023-04-23 16:18:28.000000 UTC,,,,18.0
53433,36781,29395,15727,144026,Processing,2023-03-12 16:07:14.000000 UTC,,,,18.0
68511,47128,37631,14056,184742,Processing,2023-04-13 08:38:03.000000 UTC,,,,18.0
73699,50688,40473,24840,198755,Processing,2023-04-23 15:12:11.224580 UTC,,,,18.0
89513,61585,49208,25718,241508,Processing,2023-04-22 12:45:11.513186 UTC,,,,18.0
90503,62270,49757,8859,244192,Processing,2023-03-01 23:22:34.000000 UTC,,,,18.0
100623,69177,55252,9654,271421,Processing,2023-03-17 04:57:57.000000 UTC,,,,18.0
113830,78241,62491,25477,306935,Processing,2023-04-22 06:48:05.879332 UTC,,,,18.0
127557,87621,69917,25113,343782,Processing,2023-04-09 10:44:18.000000 UTC,,,,18.0
129021,88627,70719,11012,347711,Processing,2023-03-20 04:19:19.000000 UTC,,,,18.0
132131,90772,72449,24514,356182,Processing,2023-04-23 07:32:30.034070 UTC,,,,18.0
134739,92637,73953,12094,363216,Processing,2023-04-20 08:56:33.778170 UTC,,,,18.0
138651,95353,76103,10916,373789,Processing,2023-03-20 01:43:09.000000 UTC,,,,18.0
144112,99125,79169,9637,388455,Processing,2023-04-01 11:53:24.000000 UTC,,,,18.0
145282,99914,79763,2650,391587,Processing,2023-04-22 14:02:06.706102 UTC,,,,18.0
150758,103705,82827,25765,406291,Processing,2023-03-25 16:04:38.000000 UTC,,,,18.0
180420,124161,99250,24726,486337,Processing,2023-04-24 03:49:13.653290 UTC,,,,18.0
3742,2561,2000,25691,10047,Processing,2023-04-21 10:37:14.655396 UTC,,,,19.0
37949,26072,20848,18467,102229,Processing,2023-04-04 08:28:29.000000 UTC,,,,19.0
55542,38210,30505,2636,149699,Processing,2023-04-22 09:27:54.877291 UTC,,,,19.0
73449,50521,40326,20312,198066,Processing,2023-02-18 09:57:31.000000 UTC,,,,19.0
104741,72021,57473,11667,282538,Processing,2023-04-19 05:39:17.000000 UTC,,,,19.0
123355,84786,67706,16721,332501,Processing,2023-04-19 02:24:02.000000 UTC,,,,19.0
160833,110669,88383,26125,433517,Processing,2023-03-16 09:21:18.000000 UTC,,,,19.0
31086,21340,17089,6836,83664,Processing,2023-04-21 14:51:36.000000 UTC,,,,20.0
44341,30478,24344,24682,119477,Processing,2023-04-20 21:51:40.293852 UTC,,,,20.0
44958,30895,24680,25913,121139,Processing,2023-04-14 10:32:57.000000 UTC,,,,20.0
61906,42626,34065,11642,166861,Processing,2023-04-21 23:45:47.699781 UTC,,,,20.0
64246,44165,35302,26713,173235,Processing,2023-01-19 10:52:43.000000 UTC,,,,20.0
85970,59160,47230,15942,231936,Processing,2023-04-20 06:15:41.962832 UTC,,,,20.0
93115,64053,51196,584,251276,Processing,2023-03-27 04:18:22.000000 UTC,,,,20.0
101480,69768,55710,8852,273732,Processing,2023-04-19 09:07:37.255632 UTC,,,,20.0
104470,71842,57321,15673,281820,Processing,2023-04-07 12:04:56.000000 UTC,,,,20.0
115770,79613,63555,24777,312190,Processing,2023-04-22 02:39:08.046657 UTC,,,,20.0
120088,82564,65911,26223,323714,Processing,2023-03-31 22:13:59.000000 UTC,,,,20.0
127441,87544,69851,8997,343451,Processing,2023-04-21 11:00:12.000000 UTC,,,,20.0
137712,94700,75594,25670,371217,Processing,2023-04-24 00:11:24.366528 UTC,,,,20.0
138911,95529,76245,9076,374476,Processing,2023-03-26 20:30:44.000000 UTC,,,,20.0
148067,101856,81292,16227,399043,Processing,2023-04-21 23:58:59.481279 UTC,,,,20.0
149393,102774,82056,772,402600,Processing,2023-04-21 14:27:56.487693 UTC,,,,20.0
151694,104341,83339,16227,408816,Processing,2023-04-02 02:19:51.000000 UTC,,,,20.0
166420,114522,91552,26102,448562,Processing,2023-04-21 14:33:39.424967 UTC,,,,20.0
169973,116978,93492,772,458104,Processing,2023-03-22 23:03:50.000000 UTC,,,,20.0
175743,120904,96596,8852,473675,Processing,2023-04-24 02:41:43.952720 UTC,,,,20.0
178356,122730,98077,11530,480713,Processing,2023-04-19 14:48:30.000000 UTC,,,,20.0
62477,42991,34354,28855,168410,Processing,2023-04-21 06:08:59.112121 UTC,,,,21.0
107653,74027,58997,24787,290341,Processing,2023-04-24 08:25:07.274727 UTC,,,,21.0
108756,74757,59601,26279,293265,Processing,2023-04-20 21:50:40.000000 UTC,,,,21.0
121690,83673,66814,15893,328038,Processing,2023-02-02 07:43:58.000000 UTC,,,,21.0
2346,1592,1270,25951,6309,Processing,2023-02-24 06:25:32.000000 UTC,,,,22.0
5177,3519,2752,16754,13911,Processing,2023-03-19 00:26:21.000000 UTC,,,,22.0
7661,5210,4132,18527,20508,Processing,2023-04-26 10:19:43.503226 UTC,,,,22.0
13557,9285,7452,25906,36445,Processing,2023-03-02 02:45:39.000000 UTC,,,,22.0
20643,14164,11430,25906,55534,Processing,2023-04-17 15:48:40.000000 UTC,,,,22.0
54520,37497,29938,11246,146977,Processing,2023-04-25 11:01:52.589694 UTC,,,,22.0
59465,40953,32686,18475,160286,Processing,2023-03-05 12:59:35.000000 UTC,,,,22.0
63788,43865,35052,7473,171966,Processing,2023-04-22 07:31:18.990630 UTC,,,,22.0
68379,47038,37563,26215,184390,Processing,2023-03-24 12:54:04.000000 UTC,,,,22.0
68507,47126,37631,12424,184729,Processing,2023-03-16 08:43:44.000000 UTC,,,,22.0
69829,48046,38361,22576,188259,Processing,2023-03-23 15:29:11.000000 UTC,,,,22.0
76333,52500,41953,18541,205844,Processing,2023-04-06 23:48:04.000000 UTC,,,,22.0
79414,54653,43654,26382,214205,Processing,2023-03-08 04:23:20.000000 UTC,,,,22.0
81258,55918,44658,12400,219205,Processing,2023-03-22 01:25:54.000000 UTC,,,,22.0
81548,56096,44817,17031,219971,Processing,2023-03-24 15:33:51.000000 UTC,,,,22.0
82863,57025,45547,24923,223534,Processing,2023-04-22 14:58:02.001767 UTC,,,,22.0
89964,61884,49453,25602,242734,Processing,2023-03-20 22:29:41.000000 UTC,,,,22.0
107906,74193,59139,26121,290986,Processing,2023-03-27 07:50:56.000000 UTC,,,,22.0
123224,84689,67631,24784,332149,Processing,2023-04-07 06:05:06.000000 UTC,,,,22.0
142823,98228,78412,12189,384993,Processing,2023-04-23 02:18:52.526819 UTC,,,,22.0
146354,100648,80320,16921,394472,Processing,2023-04-24 00:17:28.726286 UTC,,,,22.0
149390,102772,82054,26284,402592,Processing,2023-03-28 07:13:11.000000 UTC,,,,22.0
155800,107217,85627,16602,419916,Processing,2023-03-19 08:52:35.000000 UTC,,,,22.0
163567,112543,89917,16529,440828,Processing,2023-04-25 20:37:27.000000 UTC,,,,22.0
168556,115992,92704,24616,454300,Processing,2023-04-06 08:36:51.000000 UTC,,,,22.0
173761,119544,95540,25774,468285,Processing,2023-03-25 18:14:27.000000 UTC,,,,22.0
21443,14722,11860,15900,57689,Processing,2023-03-26 09:25:01.000000 UTC,,,,23.0
34216,23499,18825,26252,92176,Processing,2023-04-24 01:15:17.200156 UTC,,,,23.0
41531,28534,22816,12469,111925,Processing,2023-03-22 13:17:31.000000 UTC,,,,23.0
56851,39113,31229,25521,153241,Processing,2023-04-22 05:19:39.126353 UTC,,,,23.0
58669,40386,32248,11661,158133,Processing,2023-04-16 15:36:40.000000 UTC,,,,23.0
79122,54444,43483,18052,213398,Processing,2023-04-18 03:15:45.000000 UTC,,,,23.0
81805,56267,44936,10978,220682,Processing,2023-04-25 00:38:59.958897 UTC,,,,23.0
84550,58182,46424,15900,228097,Processing,2023-04-22 11:14:02.343558 UTC,,,,23.0
90117,61988,49533,26152,243138,Processing,2023-04-23 07:10:48.365513 UTC,,,,23.0
124935,85838,68511,4155,336759,Processing,2023-04-23 06:24:01.000000 UTC,,,,23.0
148060,101850,81288,4120,399028,Processing,2023-03-01 09:39:32.000000 UTC,,,,23.0
